ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle Evidence,Cone Production,Shrubs under trees,Diameter Units,DBH,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
232,27e6085a-f587-46c0-8dfa-2af3b23091d4,LonePine,Pre,Control,Yes,wolf_den,,7,NA,10,POTR5,L,H,UNK,,,<half,cm,13.6,ft,33.6,17,49.4047619,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
233,62aa9b87-b00e-421a-8b31-35361f569956,LonePine,Pre,Control,Yes,wolf_den,,7,NA,11,PIPO,L,,,,None,<half,cm,14,ft,25.4,16.3,35.82677165,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
234,f651879e-4600-4d88-a76f-46c69819f475,LonePine,Pre,Control,Yes,wolf_den,,7,NA,12,POTR5,L,H,UNK,,,<half,cm,12.2,ft,28.6,21.3,25.52447552,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
235,360b24b1-1d00-4403-b977-a68fbfe71d2f,LonePine,Pre,Control,Yes,wolf_den,,7,NA,13,POTR5,L,H,UNK,,,<half,cm,11.2,ft,30.3,27.2,10.2310231,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
236,2c188599-f90c-44e8-9146-2f9073fb29da,LonePine,Pre,Control,Yes,wolf_den,,7,NA,14,POTR5,L,H,UNK,,,<half,cm,12.9,ft,32.6,26.3,19.32515337,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
237,4ce88fed-6bc6-49e8-a461-00ed2a7a42da,LonePine,Pre,Control,Yes,wolf_den,,7,NA,15,PIPO,L,,,,Many,>half,cm,53.4,ft,55.8,27.8,50.17921147,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
238,303dbf7e-c96c-4d12-bd75-954f1139c61f,LonePine,Pre,Control,Yes,wolf_den,,7,NA,16,POTR5,L,H,UNK,,,<half,cm,10.7,ft,31.6,28.9,8.544303797,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
239,4e0611a6-8693-4bef-a327-08b683f727e8,LonePine,Pre,Control,Yes,wolf_den,,7,NA,17,POTR5,L,H,UNK,,,<half,cm,10.2,ft,28.3,26.2,7.4204947,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
240,65756050-70ee-4f80-a28a-70786e2380d9,LonePine,Pre,Control,Yes,wolf_den,,7,NA,18,PIPO,L,,,,None,>half,cm,38.5,ft,51,22.6,55.68627451,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
241,5b54f7d5-f99d-4fae-8407-49230729c586,LonePine,Pre,Control,Yes,wolf_den,,7,NA,19,PIPO,L,,,,None,>half,cm,31.4,ft,52.3,23.7,54.68451243,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
242,601c09ea-8e81-4ebd-9993-0d6a0478e53e,LonePine,Pre,Control,Yes,wolf_den,,7,NA,20,POTR5,L,H,UNK,,,<half,cm,11.5,ft,33.9,27.9,17.69911504,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
243,a3a4cafd-e6d0-4ad7-a378-64f54de61037,LonePine,Pre,Control,Yes,wolf_den,,7,NA,21,POTR5,L,H,UNK,,,<half,cm,12.3,ft,26.5,19.9,24.90566038,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
244,4facd7ac-12b0-41e3-939f-800ae201a3b9,LonePine,Pre,Control,Yes,wolf_den,,7,NA,22,POTR5,L,H,UNK,,,>half,cm,11.4,ft,26.4,23.3,11.74242424,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
245,b1264daf-1201-498c-86e3-b5f44966370a,LonePine,Pre,Control,Yes,wolf_den,,7,NA,23,POTR5,L,H,UNK,,,>half,cm,10.4,ft,27.8,23.8,14.38848921,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
246,03ac46fa-f031-4c97-b29e-ab69054e5f16,LonePine,Pre,Control,Yes,wolf_den,,7,NA,24,POTR5,L,H,UNK,,,<half,cm,10.6,ft,30,25.2,16,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
247,7fac76dc-8182-404e-afe3-fffb6e492867,LonePine,Pre,Control,Yes,wolf_den,,7,NA,25,POTR5,L,H,UNK,,,>half,cm,10.1,ft,31.2,27.8,10.8974359,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
248,b5f9d478-86bd-4894-a425-477845ad3b70,LonePine,Pre,Control,Yes,wolf_den,,7,NA,26,POTR5,L,H,UNK,,,<half,cm,10.2,ft,31,26.9,13.22580645,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
249,413cf17d-d071-4a7a-ae7a-f3333543b38f,LonePine,Pre,Control,Yes,wolf_den,,7,NA,27,POTR5,L,H,UNK,,,<half,cm,13,ft,33.8,27.6,18.34319527,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
250,4257d678-5e6e-4338-a623-4839b61266cf,LonePine,Pre,Control,Yes,wolf_den,,7,NA,28,POTR5,L,H,UNK,,,<half,cm,11.3,ft,35.6,29.9,16.01123596,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
251,c6334587-b761-449b-b50d-1003a8b80dfb,LonePine,Pre,Control,Yes,wolf_den,,7,NA,29,POTR5,L,H,UNK,,,<half,cm,13.2,ft,35.6,31.2,12.35955056,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
252,9e53a6ec-106c-421b-8cee-ab508108f0ab,LonePine,Pre,Control,Yes,wolf_den,,7,NA,30,POTR5,L,H,UNK,,,<half,cm,13.8,ft,32.2,27.6,14.28571429,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
253,18f1413a-b3b9-44a9-b7bc-205153d6a147,LonePine,Pre,Control,Yes,wolf_den,,7,NA,31,POTR5,L,H,UNK,,,>half,cm,12.2,ft,28.2,25.3,10.28368794,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
254,b5ca0936-a2b1-459b-8376-7dfb576c08fd,LonePine,Pre,Control,Yes,wolf_den,,7,NA,32,POTR5,L,H,UNK,,,<half,cm,11.2,ft,23,18.6,19.13043478,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
255,7c7f8021-34ce-456f-ae68-30c2ce870492,LonePine,Pre,Control,Yes,wolf_den,,7,NA,33,POTR5,L,H,UNK,,,>half,cm,12.2,ft,26,18,30.76923077,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
256,c14f4e52-d1ec-44f2-8b3b-c00a1fad4dea,LonePine,Pre,Control,Yes,wolf_den,,7,NA,34,POTR5,L,H,UNK,,,<half,cm,12.8,ft,28.5,19.4,31.92982456,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
257,37a2efda-0eba-4632-a4c1-dfe49da4ac97,LonePine,Pre,Control,Yes,wolf_den,,7,NA,35,POTR5,L,,,,,<half,cm,11.2,ft,22.7,18.6,18.06167401,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
258,8eaec4c5-5de3-488b-adbd-adb41a79e59b,LonePine,Pre,Control,Yes,wolf_den,,7,NA,36,POTR5,L,H,UNK,,,<half,cm,11.4,ft,22.4,18.3,18.30357143,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
259,2fbb94a2-9fbd-4b35-b367-83ed3da2b7ad,LonePine,Pre,Control,Yes,wolf_den,,7,NA,37,POTR5,L,H,UNK,,,<half,cm,10.5,ft,20.3,16.8,17.24137931,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
260,08e4fda8-41e6-49b4-8d40-2ca89c282f8e,LonePine,Pre,Control,Yes,wolf_den,,7,NA,39,POTR5,L,H,UNK,,,<half,cm,12.2,ft,34,30.3,10.88235294,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
261,c07f9b44-7f94-461d-8304-cd3859ff5afc,LonePine,Pre,Control,Yes,wolf_den,,7,NA,39,POTR5,L,H,UNK,,,None,cm,12.3,ft,22,18.2,17.27272727,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
262,7198a0ec-7945-4d7e-8759-d58c4b7074fb,LonePine,Pre,Control,Yes,wolf_den,,7,NA,40,POTR5,L,H,UNK,,,<half,cm,12.8,ft,26,21.2,18.46153846,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
264,b7d548d9-ae73-4080-8e08-93b302efe9a2,LonePine,Pre,Control,Yes,wolf_den,,7,NA,42,POTR5,L,H,UNK,,,None,cm,12.3,ft,29.6,26.9,9.121621622,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
265,9d11b076-e629-4ec1-9c97-8e876d794e54,LonePine,Pre,Control,Yes,wolf_den,,7,NA,43,POTR5,L,H,UNK,,,None,cm,12,ft,24,21.3,11.25,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
266,19356772-7fc9-4b2c-8d40-941e47466350,LonePine,Pre,Control,Yes,wolf_den,,7,NA,44,POTR5,L,H,UNK,,,None,cm,10.5,ft,23,18.9,17.82608696,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
267,fee52d2c-19a4-4659-ba07-c8f6135d3e48,LonePine,Pre,Control,Yes,wolf_den,,7,NA,45,POTR5,L,H,UNK,,,<half,cm,11.5,ft,31.2,22.3,28.52564103,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
268,be98466c-34a4-4353-9f40-9b4887589bfe,LonePine,Pre,Control,Yes,wolf_den,,7,NA,46,POTR5,L,H,UNK,,,<half,cm,12,ft,29.6,23.9,19.25675676,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
269,264aae2c-e8c8-422e-bc14-0727c3b0e9b0,LonePine,Pre,Control,Yes,wolf_den,,7,NA,47,PIPO,L,,,,None,>half,cm,55,ft,58.6,20,65.87030717,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
270,5e355c98-96c4-4c19-bac2-bac1c9f3e789,LonePine,Pre,Control,Yes,wolf_den,,7,NA,48,POTR5,L,H,UNK,,,<half,cm,12.6,ft,34.1,30.3,11.14369501,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
271,c556710c-e188-48c8-8ae4-e0cf68f2d0f6,LonePine,Pre,Control,Yes,wolf_den,,7,NA,49,POTR5,L,H,UNK,,,<half,cm,11.9,ft,34.6,30.6,11.56069364,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
272,70359d57-79f1-4d0d-8e38-55d1dd76d8cd,LonePine,Pre,Control,Yes,wolf_den,,7,NA,50,POTR5,L,H,UNK,,,>half,cm,10.4,ft,23.2,21.2,8.620689655,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
273,7c794026-3f57-49b0-af25-ef2020e87a92,LonePine,Pre,Control,Yes,wolf_den,,7,NA,51,POTR5,L,H,UNK,,,>half,cm,10,ft,26.3,24.2,7.984790875,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
274,3eb8b1d2-87c8-49ac-8b97-f4c0b2197d39,LonePine,Pre,Control,Yes,wolf_den,,7,NA,52,POTR5,L,H,UNK,,,<half,cm,10.6,ft,28.1,25.1,10.67615658,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
275,d8ee6108-770b-4b53-9ae5-49847794f524,LonePine,Pre,Control,Yes,wolf_den,,7,NA,53,POTR5,L,H,UNK,,,<half,cm,11,ft,25.4,22,13.38582677,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
276,c290e9e8-2af0-4e9d-aa5f-cc6c3b2aaf3b,LonePine,Pre,Control,Yes,wolf_den,,7,NA,54,POTR5,L,H,UNK,,,<half,cm,10.9,ft,27.8,24.2,12.94964029,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
277,d6e6d6d8-016b-4dce-af84-efcb2222f989,LonePine,Pre,Control,Yes,wolf_den,,7,NA,55,PIPO,L,,,,Several,<half,cm,48.4,ft,57.5,23.4,59.30434783,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
278,e9f9be42-0f1f-4172-a485-0740ac17a08f,LonePine,Pre,Control,Yes,wolf_den,,7,NA,56,PIPO,L,,,,Several,<half,cm,44.8,ft,58.2,12.6,78.35051546,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
137,a6ec1e11-6657-48f3-8bba-6c4c2b8559c0,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,1,PIPO,L,,,G,None,<half,cm,48,ft,50.2,12,76.09561753,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
138,7d1a98cb-5912-4c7f-b5e6-261e2b7e146b,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,2,QUGA,L,,,G,None,>half,cm,19.3,ft,21.7,3,86.17511521,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
139,13992ccb-4893-4946-9e33-4bc4d745c989,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,3,QUGA,L,,,,,,cm,21,ft,19.2,3,84.375,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
140,a9cb4985-fb57-4301-bdef-44200955b054,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,4,QUGA,L,,,,,,cm,11.8,ft,18.6,3,83.87096774,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
141,ff9fad5f-0511-45ef-82f1-fb5e311edee2,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,5,QUGA,L,,,,,,cm,17.3,ft,22,4,81.81818182,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
142,29aed1db-d6a7-4295-9a6f-af351563d5c1,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,6,QUGA,,,,,,,cm,21,ft,21.8,3,86.23853211,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
143,925d57e0-deb0-409e-bbda-2460ab165c29,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,7,QUGA,L,,,,,,cm,17.3,ft,18.2,2.6,85.71428571,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
144,12088dd9-0460-4906-b86a-5450de26b567,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,8,PIPO,L,,,G,None,<half,cm,10.2,,14.5,4,72.4137931,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
145,42d2b80a-ce22-4c60-9403-684997e804d3,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,9,QUGA,L,,,G,None,<half,cm,11.5,ft,14.5,4,72.4137931,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
146,a96c7be7-f058-48e2-b789-41f3300a073e,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,10,PIPO,L,,,G,None,<half,cm,10.4,ft,20.3,6,70.44334975,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
147,33cd4861-8295-4007-9425-6f2eb719c434,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,11,PIPO,L,,,G,None,<half,cm,14.4,ft,22.3,4,82.06278027,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
148,bf3d8e91-b5db-49d6-a27b-612f20918d3d,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,12,PIPO,L,,,G,None,<half,cm,14.1,ft,25.2,14,44.44444444,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
149,2c1b20f3-7665-4dbf-91fb-81ff4ae83e5e,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,13,PIPO,L,,,G,,<half,cm,18.1,ft,33.7,16.7,50.44510386,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
150,80c2dba3-1b7a-4f8e-a846-6ae4561178bf,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,14,PIPO,L,,,G,None,<half,cm,17.6,ft,28.9,15.2,47.40484429,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
151,5f850b8d-90b4-4779-b98a-2c6580f640a5,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,16,PIPO,L,,,G,None,<half,cm,12.8,ft,21.7,7,67.74193548,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
152,e6659f19-50af-4b1e-a913-9aac12276fa5,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,17,PIPO,L,,,G,None,<half,cm,26.3,,34.5,12.3,64.34782609,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
153,16709b59-3bc5-435a-9e7e-267f1754c36c,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,18,PIPO,L,,,G,None,<half,cm,20.1,ft,36.8,13.2,64.13043478,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
154,7aed9a0a-0255-467f-8dea-807bd6afdcf1,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,19,PIPO,L,,,G,None,<half,cm,31.5,,40.2,17.6,56.21890547,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
155,ac5199ea-d190-47ff-85b9-adf61818c5ac,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,20,PIPO,L,,,G,None,<half,cm,24.4,ft,32.2,18,44.09937888,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
156,c9f77793-81ea-43ee-ab8c-e075ad1faf73,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,21,PIPO,L,,,G,None,<half,cm,18.7,ft,37.2,18.2,51.07526882,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
157,505acd78-9af7-4ca7-9cdd-5ed983470350,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,22,PIPO,L,,,G,None,None,cm,23.2,ft,25.8,8,68.99224806,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
158,f98b596b-47ca-4b48-9027-47f7ec3cdbec,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,23,PIPO,L,,,G,None,<half,cm,18.9,ft,25.8,8,68.99224806,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
159,f76b0f2b-b089-433f-953c-bfec5235cc61,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,24,PIPO,L,,,G,None,None,cm,18.5,ft,25.8,8,68.99224806,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
160,54c3c2d7-9d8a-46be-b930-cdd4ec9f67af,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,25,PIPO,L,,,G,None,None,cm,18.8,ft,31.7,10,68.45425868,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
161,be4c770f-9d0f-47a3-b01e-c2b1c851e49a,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,26,PIPO,L,,,G,None,None,cm,25.2,ft,17.8,4,77.52808989,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
162,6a6032dd-14dc-4c5e-a11e-0e5fd2088011,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,27,PIPO,L,,,G,None,None,cm,21.2,ft,17.8,3,83.14606742,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
831,e92de02b-7241-4e4b-be95-aedc1d49e1d1,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,,None,<half,cm,16.6,ft,30.6,,,,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
832,55a53f37-c13f-4793-9fc8-decb623e1bf0,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,10.3,,16.6,5,69.87951807,,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
833,c19cbaea-6c3b-400c-be98-62fa8af56c84,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,18.2,,34.6,18.7,45.95375723,,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
834,1ef671c4-b912-4ae6-ad01-3ccd7e749222,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,13.3,,34.3,8.7,74.63556851,,,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
835,4d08baf4-4fb2-4507-b031-b7799933e10f,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,25,,37.3,15.6,58.1769437,,4,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
836,4c227e52-332b-4d0e-82ed-284069dfd601,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,48.4,,46.6,20.1,56.86695279,,3,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
837,001561b2-8216-4b82-9219-9ddadc98bc7b,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,11.2,,18.6,4,78.49462366,15.2,8,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
838,abdaadb5-526c-4935-870d-ffc40e371e05,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,18.1,,31.5,6,80.95238095,15.2,3,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
839,b1d8ad13-3867-4a31-bd92-73121f6af37f,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,17.5,,29.6,7,76.35135135,12.6,4,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
840,92cc28c3-5dec-41fb-98d9-0b1ec2f634b8,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,13.6,,25.6,18.1,29.296875,,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
841,22e8ed0b-187c-4a65-9630-eb3064259ab1,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,38.4,,62.7,50.1,20.09569378,,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
