ObjectID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Species,Decay_Class,Tree Damage Code,Damage Agent,Beetle,Cone Production,Shrubs under trees,Diameter_Units,DBH,DBH_cm,Height_Units,Height,CBH,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,CreationDate,EditDate
1394,LonePine,Pre,LTR,No,lake_canyon,,43,90_BA,PIPO,L,OTR,,G,Several,<half,cm,20.19685039,51.3,ft,76,23.2,69.47368421,,,,7/23/2020 14:49,7/23/2020 14:49
1395,LonePine,Pre,LTR,No,lake_canyon,,43,90_BA,PIPO,L,,,G,None,>half,cm,20.19685039,51.3,ft,72.7,16.6,77.16643741,,,,7/23/2020 14:49,7/23/2020 14:49
1416,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,,>half,cm,5.511811024,14,ft,32.1,5,84.42367601,,,,7/23/2020 14:49,7/23/2020 14:49
1408,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,>half,cm,6.850393701,17.4,ft,41.9,15,64.20047733,,,,7/23/2020 14:49,7/23/2020 14:49
1407,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,<half,cm,7.440944882,18.9,ft,47.3,13,72.51585624,,,,7/23/2020 14:49,7/23/2020 14:49
1419,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,,<half,cm,7.795275591,19.8,ft,60.3,6,90.04975124,,,,7/23/2020 14:49,7/23/2020 14:49
1413,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,>half,cm,8.070866142,20.5,ft,57.9,29.5,49.05008636,,,,7/23/2020 14:49,7/23/2020 14:49
1418,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,<half,cm,8.267716535,21,ft,38.3,13,66.05744125,,,,7/23/2020 14:49,7/23/2020 14:49
1410,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,,>half,cm,8.503937008,21.6,ft,50.6,29.2,42.29249012,,,,7/23/2020 14:49,7/23/2020 14:49
1420,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,<half,cm,9.960629921,25.3,ft,33,8,75.75757576,,,,7/23/2020 14:49,7/23/2020 14:49
1417,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,>half,cm,10.07874016,25.6,ft,38.3,13,66.05744125,,,,7/23/2020 14:49,7/23/2020 14:49
1414,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,>half,cm,10.23622047,26,ft,57.4,12,79.09407666,,,,7/23/2020 14:49,7/23/2020 14:49
1409,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,<half,cm,11.18110236,28.4,ft,53,28.1,46.98113208,,,,7/23/2020 14:49,7/23/2020 14:49
1412,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,>half,cm,12.16535433,30.9,ft,60.4,30.9,48.8410596,,,,7/23/2020 14:49,7/23/2020 14:49
1405,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,<half,cm,14.56692913,37,ft,53,8,84.90566038,,,,7/23/2020 14:49,7/23/2020 14:49
1406,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,>half,cm,14.80314961,37.6,ft,65.6,16,75.6097561,,,,7/23/2020 14:49,7/23/2020 14:49
1411,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,,<half,cm,14.80314961,37.6,ft,68.4,15,78.07017544,,,,7/23/2020 14:49,7/23/2020 14:49
1415,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,PIPO,L,,,G,None,>half,cm,23.42519685,59.5,ft,77.8,34.2,56.04113111,,,,7/23/2020 14:49,7/23/2020 14:49
1430,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,,,,G,,>half,cm,5,12.7,ft,12.5,3,76,,,,7/23/2020 14:49,7/23/2020 14:49
1428,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,>half,cm,9.488188976,24.1,ft,40,8,80,,,,7/23/2020 14:49,7/23/2020 14:49
1433,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,>half,cm,9.488188976,24.1,ft,52.1,13,75.04798464,,,,7/23/2020 14:49,7/23/2020 14:49
1422,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,<half,cm,10.47244094,26.6,ft,36.3,6,83.47107438,,,,7/23/2020 14:49,7/23/2020 14:49
1425,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,,,,G,None,>half,cm,11.61417323,29.5,ft,37.5,7,81.33333333,,,,7/23/2020 14:49,7/23/2020 14:49
1431,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,,>half,cm,13.62204724,34.6,ft,51.4,12,76.6536965,,,,7/23/2020 14:49,7/23/2020 14:49
1432,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,,,,G,,>half,cm,16.1023622,40.9,ft,68.3,53.1,22.25475842,,,,7/23/2020 14:49,7/23/2020 14:49
1423,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,<half,cm,16.65354331,42.3,ft,78.2,21.7,72.25063939,,,,7/23/2020 14:49,7/23/2020 14:49
1434,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,>half,cm,17.87401575,45.4,ft,68.5,25.5,62.77372263,,,,7/23/2020 14:49,7/23/2020 14:49
1421,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,<half,cm,18.03149606,45.8,ft,75.1,16.7,77.76298269,,,,7/23/2020 14:49,7/23/2020 14:49
1427,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,>half,cm,18.07086614,45.9,ft,76.6,15,80.41775457,,,,7/23/2020 14:49,7/23/2020 14:49
1426,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,,,,G,None,>half,cm,18.42519685,46.8,ft,78.8,5,93.65482234,,,,7/23/2020 14:49,7/23/2020 14:49
1429,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,>half,cm,19.37007874,49.2,ft,73.9,48.9,33.82949932,,,,7/23/2020 14:49,7/23/2020 14:49
1424,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,PIPO,L,,,G,None,<half,cm,19.92125984,50.6,ft,75.5,15,80.13245033,,,,7/23/2020 14:49,7/23/2020 14:49
1400,LonePine,Pre,LTR,No,lake_canyon,,46,70_BA,PIPO,L,,,G,None,<half,cm,14.52755906,36.9,ft,68.4,26.4,61.40350877,,,,7/23/2020 14:49,7/23/2020 14:49
1401,LonePine,Pre,LTR,No,lake_canyon,,46,70_BA,PIPO,L,,,G,None,>half,cm,16.88976378,42.9,ft,67,8,88.05970149,,,,7/23/2020 14:49,7/23/2020 14:49
1402,LonePine,Pre,LTR,No,lake_canyon,,46,70_BA,PIPO,L,,,G,None,<half,cm,17.12598425,43.5,ft,70.6,10,85.83569405,,,,7/23/2020 14:49,7/23/2020 14:49
1399,LonePine,Pre,LTR,No,lake_canyon,,46,70_BA,PIPO,L,,,G,None,<half,cm,17.16535433,43.6,ft,65.4,14,78.59327217,,,,7/23/2020 14:49,7/23/2020 14:49
1403,LonePine,Pre,LTR,No,lake_canyon,,46,70_BA,PIPO,L,,,G,None,<half,cm,18.58267717,47.2,ft,60.9,9,85.22167488,,,,7/23/2020 14:49,7/23/2020 14:49
1438,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,PIPO,L,,,G,,<half,cm,7.913385827,20.1,ft,34.3,9,73.76093294,,,,7/23/2020 14:49,7/23/2020 14:49
1437,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,PIPO,L,,,G,None,>half,cm,10.15748031,25.8,ft,42.9,7,83.68298368,,,,7/23/2020 14:49,7/23/2020 14:49
1435,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,PIPO,L,,,G,None,<half,cm,13.81889764,35.1,ft,51.6,6,88.37209302,,,,7/23/2020 14:49,7/23/2020 14:49
1436,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,PIPO,L,,,G,None,>half,cm,16.53543307,42,ft,66.2,22,66.7673716,,,,7/23/2020 14:49,7/23/2020 14:49
1441,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,PIPO,L,,,G,None,<half,cm,19.76377953,50.2,ft,63.9,5,92.17527387,,,,7/23/2020 14:49,7/23/2020 14:49
1440,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,PIPO,L,,,G,None,>half,cm,22.36220472,56.8,ft,60.6,13,78.54785479,,,,7/23/2020 14:49,7/23/2020 14:49
1439,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,PIPO,L,,,G,None,<half,cm,24.64566929,62.6,ft,65.9,12,81.79059181,,,,7/23/2020 14:49,7/23/2020 14:49
1450,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,,,cm,6.299212598,16,ft,12,,,,,,7/23/2020 14:49,7/23/2020 14:49
1449,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,,,cm,7.874015748,20,ft,15,,,,,,7/23/2020 14:49,7/23/2020 14:49
1448,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,QUGA,L,,,G,,,cm,11.81102362,30,ft,23.5,,,,,,7/23/2020 14:49,7/23/2020 14:49
1444,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,None,<half,cm,14.2519685,36.2,ft,28.1,10,64.41281139,,,All pines except last one is quercus,7/23/2020 14:49,7/23/2020 14:49
1445,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,None,>half,cm,15.31496063,38.9,ft,58.5,15,74.35897436,,,,7/23/2020 14:49,7/23/2020 14:49
1443,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,,>half,cm,16.22047244,41.2,ft,55.1,,,,,,7/23/2020 14:49,7/23/2020 14:49
1446,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,None,>half,cm,17.51968504,44.5,ft,49.9,12,75.95190381,,,,7/23/2020 14:49,7/23/2020 14:49
1442,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,None,>half,cm,17.95275591,45.6,ft,63.2,19.4,69.30379747,,,,7/23/2020 14:49,7/23/2020 14:49
1447,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,PIPO,L,,,G,,<half,cm,19.17322835,48.7,ft,68,11,83.82352941,,,,7/23/2020 14:49,7/23/2020 14:49
1460,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,,,cm,4.409448819,11.2,ft,45,8,82.22222222,,,,7/23/2020 14:49,7/23/2020 14:49
1465,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,QUGA,L,,,G,,,cm,5.118110236,13,ft,11,,,,,Leaner,7/23/2020 14:49,7/23/2020 14:49
1461,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,<half,cm,7.047244094,17.9,ft,29.9,4.5,84.94983278,,,Leaner,7/23/2020 14:49,7/23/2020 14:49
1458,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,>half,cm,10.47244094,26.6,ft,45,10,,,,Leaner,7/23/2020 14:49,7/23/2020 14:49
1463,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,<half,cm,11.53543307,29.3,,50,29.6,40.8,,,,7/23/2020 14:49,7/23/2020 14:49
1452,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,>half,cm,12.24409449,31.1,ft,56.8,14,75.35211268,,,,7/23/2020 14:49,7/23/2020 14:49
1464,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,,<half,cm,12.36220472,31.4,ft,48.2,16,66.80497925,,,,7/23/2020 14:49,7/23/2020 14:49
1462,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,<half,cm,12.44094488,31.6,ft,49.6,20.4,58.87096774,,,,7/23/2020 14:49,7/23/2020 14:49
1453,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,>half,cm,12.63779528,32.1,ft,57,20,64.9122807,,,,7/23/2020 14:49,7/23/2020 14:49
1455,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,,<half,cm,12.87401575,32.7,ft,53.6,22.1,58.76865672,,,,7/23/2020 14:49,7/23/2020 14:49
1456,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,<half,cm,13.97637795,35.5,ft,55.3,22.4,59.49367089,,,,7/23/2020 14:49,7/23/2020 14:49
1454,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,<half,cm,15.35433071,39,ft,53.6,,,,,,7/23/2020 14:49,7/23/2020 14:49
1457,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,>half,cm,16.69291339,42.4,ft,58,13,,,,,7/23/2020 14:49,7/23/2020 14:49
1451,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,PIPO,L,,,G,None,<half,,0,,ft,66.1,24.4,63.08623298,,,,7/23/2020 14:49,7/23/2020 14:49
1473,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,QUGA,L,,,G,,,cm,5.511811024,14,ft,12,,,,,,7/23/2020 14:49,7/23/2020 14:49
1474,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,QUGA,D,,,G,,,cm,5.511811024,14,ft,12,,,,,,7/23/2020 14:49,7/23/2020 14:49
1472,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,PIPO,L,,,G,,<half,cm,8.582677165,21.8,ft,34.2,,,,,,7/23/2020 14:49,7/23/2020 14:49
1468,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,PIPO,L,,,G,None,<half,cm,14.05511811,35.7,ft,59.5,12,79.83193277,,,,7/23/2020 14:49,7/23/2020 14:49
1471,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,PIPO,L,,,G,None,<half,cm,14.21259843,36.1,ft,54.5,,,,,,7/23/2020 14:49,7/23/2020 14:49
1466,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,PIPO,L,,,G,None,,cm,14.88188976,37.8,ft,51.9,12,76.87861272,,,,7/23/2020 14:49,7/23/2020 14:49
1469,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,PIPO,L,,,G,Many,>half,cm,16.45669291,41.8,ft,65.6,28.2,57.01219512,,,,7/23/2020 14:49,7/23/2020 14:49
1467,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,PIPO,L,,,G,None,,cm,19.37007874,49.2,ft,69,11,84.05797101,,,,7/23/2020 14:49,7/23/2020 14:49
1470,LonePine,Pre,LTR,No,lake_canyon,,50,70_BA,PIPO,L,,,G,None,>half,cm,20.31496063,51.6,ft,68.1,18,73.56828194,,,,7/23/2020 14:49,7/23/2020 14:49
1487,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,,G,None,<half,cm,4.960629921,12.6,ft,28.2,5,82.26950355,,,,7/23/2020 14:49,7/23/2020 14:49
1481,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,QUGA,L,,,G,None,,cm,5.275590551,13.4,ft,8.3,,,,,,7/23/2020 14:49,7/23/2020 14:49
1489,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,QUGA,L,,,G,,,cm,5.511811024,14,ft,16,,,,,,7/23/2020 14:49,7/23/2020 14:49
1490,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,QUGA,L,,,G,,,cm,5.511811024,14,ft,7,,,,,,7/23/2020 14:49,7/23/2020 14:49
1480,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,,G,None,>half,cm,6.771653543,17.2,ft,28.4,16.2,42.95774648,,,,7/23/2020 14:49,7/23/2020 14:49
1479,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,M,,,G,None,>half,cm,8.228346457,20.9,ft,26.5,11.7,55.8490566,,,,7/23/2020 14:49,7/23/2020 14:49
1485,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,,,,G,,<half,cm,11.96850394,30.4,ft,58,5,91.37931034,,,,7/23/2020 14:49,7/23/2020 14:49
1483,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,,,,G,None,>half,cm,13.11023622,33.3,ft,56.2,19.6,65.12455516,,,,7/23/2020 14:49,7/23/2020 14:49
1478,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,,G,None,>half,cm,15.5511811,39.5,ft,63.7,19.1,70.01569859,,,,7/23/2020 14:49,7/23/2020 14:49
1482,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,,G,None,>half,cm,15.59055118,39.6,ft,57.4,29.4,48.7804878,,,,7/23/2020 14:49,7/23/2020 14:49
1484,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,,,,G,None,>half,cm,15.94488189,40.5,ft,58,16.5,71.55172414,,,,7/23/2020 14:49,7/23/2020 14:49
1476,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,,G,None,<half,cm,16.1023622,40.9,ft,68.6,19.5,71.57434402,,,,7/23/2020 14:49,7/23/2020 14:49
1488,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,,,,G,,<half,cm,19.37007874,49.2,ft,62.7,12.2,80.54226475,,,,7/23/2020 14:49,7/23/2020 14:49
1477,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,DWRF,G,None,<half,cm,22.00787402,55.9,ft,78.5,12,84.7133758,,,,7/23/2020 14:49,7/23/2020 14:49
1486,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,,G,None,>half,cm,22.32283465,56.7,ft,68,12.7,81.32352941,,,,7/23/2020 14:49,7/23/2020 14:49
1475,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,PIPO,L,,,G,None,<half,cm,22.5984252,57.4,ft,62.8,13.8,78.02547771,,,,7/23/2020 14:49,7/23/2020 14:49
1493,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,>half,cm,5.039370079,12.8,ft,10.8,4,62.96296296,,,,7/23/2020 14:49,7/23/2020 14:49
1494,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,>half,cm,5.708661417,14.5,ft,27.3,9.6,64.83516484,,,,7/23/2020 14:49,7/23/2020 14:49
1491,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,<half,cm,8.622047244,21.9,ft,32.5,4.5,86.15384615,,,,7/23/2020 14:49,7/23/2020 14:49
1492,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,<half,cm,8.976377953,22.8,ft,36.5,3.5,90.4109589,,,,7/23/2020 14:49,7/23/2020 14:49
1496,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,,,,G,None,<half,cm,11.96850394,30.4,ft,52,18.3,64.80769231,,,,7/23/2020 14:49,7/23/2020 14:49
1495,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,<half,cm,15.78740157,40.1,ft,56.4,8,85.81560284,,,,7/23/2020 14:49,7/23/2020 14:49
1498,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,<half,cm,16.41732283,41.7,ft,63.2,15.3,75.79113924,,,10,7/23/2020 14:49,7/23/2020 14:49
1500,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,<half,cm,18.50393701,47,ft,79.9,25.6,67.95994994,,,,7/23/2020 14:49,7/23/2020 14:49
1499,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,<half,cm,21.61417323,54.9,ft,80.7,10.9,86.49318463,,,,7/23/2020 14:49,7/23/2020 14:49
1497,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,PIPO,L,,,G,None,<half,cm,26.37795276,67,ft,84,20.4,75.71428571,,,,7/23/2020 14:49,7/23/2020 14:49
710,LonePine,Pre,STS,No,Bradfield,,55,70_BA,PIPO,L,,,G,,,cm,14.37007874,36.5,,55.9,15.3,72.62969589,,,,7/23/2020 14:49,7/23/2020 14:49
610,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,QUGA,L,,,G,,>half,cm,6.968503937,17.7,ft,18.8,2,89.36170213,,,,7/23/2020 14:49,7/23/2020 14:49
676,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,PIPO,L,,,G,,,cm,11.61417323,29.5,,56.3,18.2,67.6731794,,,,7/23/2020 14:49,7/23/2020 14:49
679,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,PIPO,L,,,G,,,cm,13.66141732,34.7,,51.5,30.5,40.77669903,,,,7/23/2020 14:49,7/23/2020 14:49
677,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,PIPO,L,,,G,,,cm,14.17322835,36,,54.3,20,63.16758748,,,5 o'em,7/23/2020 14:49,7/23/2020 14:49
675,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,PIPO,L,,,G,,,cm,18.22834646,46.3,,78,27.3,65,,,,7/23/2020 14:49,7/23/2020 14:49
678,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,PIPO,L,,,G,,,cm,20.70866142,52.6,,51.7,13.3,74.27466151,,,,7/23/2020 14:49,7/23/2020 14:49
674,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,PIPO,L,,,G,,,cm,21.2992126,54.1,,56.1,11.8,78.96613191,,,,7/23/2020 14:49,7/23/2020 14:49
664,LonePine,Pre,LTR,No,Bradfield,,65,90_BA,PIPO,L,,,G,,,cm,24.64566929,62.6,,66.3,17.3,73.90648567,,,,7/23/2020 14:49,7/23/2020 14:49
