ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,RegenPlot,BEST_Treat,Proporation of Regen Plot Sampled,Species,HeightClass,DecayClass,Damage Code,Damage Agent,Total Count,total_seed_count,seed_density,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1839,69633284-905e-4bce-bcf4-3af391b67d76,LonePine,Pre,Ferris,Yes,Ormiston,,247,15m,NA,1,QUGA,B,L,,,59,59,5900,,6ec52020-4d58-4f2d-a70b-1c88e348e1b8,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1836,2b8396f8-0984-44c9-9cf5-beb3f9c0a8ea,LonePine,Pre,Ferris,Yes,Ormiston,,248,15m,NA,1,AMAL2,B,L,,,12,12,1200,,6cf85d31-b343-4f1f-b372-fbaf0d5350d1,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1834,6b511cfd-be5f-4bb5-9058-22a6148eac7d,LonePine,Pre,Ferris,Yes,Ormiston,,248,15m,NA,1,QUGA,B,L,,,43,43,4300,,6cf85d31-b343-4f1f-b372-fbaf0d5350d1,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1835,0fb2c317-547b-427c-8c7b-7f27878de8a3,LonePine,Pre,Ferris,Yes,Ormiston,,248,15m,NA,1,QUGA,A,L,,,12,12,1200,,6cf85d31-b343-4f1f-b372-fbaf0d5350d1,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1848,196e3450-a32f-47c6-a655-fffebf7a642f,LonePine,Pre,Ferris,Yes,Ormiston,,249,15m,NA,1,PIPO,B,L,,,1,1,100,,147A6ce-8302-4581-8c3e-435a006137db,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1850,b06b003e-c9fb-4803-aed8-f95f030ddac1,LonePine,Pre,Ferris,Yes,Ormiston,,250,15m,NA,1,PIPO,B,L,,,1,1,100,,37d1568e-1ce6-45e0-b2b4-8b05ef9b8430,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1828,55b97b9c-369b-4100-b9ca-c22545dbccc4,LonePine,Pre,Ferris,Yes,Ormiston,,284,15m,NA,1,QUGA,B,L,,,42,42,4200,,2ad91e22-9bc6-4B7-8559-cb112fc258fa,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1829,50e6a144-b101-A6e-831d-2dcbc093f4a5,LonePine,Pre,Ferrisb,Yes,Ormiston,,284,15m,NA,1,QUGA,A,L,,,21,21,2100,,2ad91e22-9bc6-4B7-8559-cb112fc258fa,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
1788,f3378e98-5828-46b0-b5c2-599ded9b6afa,LonePine,Pre,Ferrisb,Yes,Ormiston,,308,15m,NA,1,QUGA,B,L,,,39,39,3900,,62cb6582-5690-4978-b904-7b60a878e18c,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
1787,a7aa9b85-64c5-42e7-9d8a-65502b331995,LonePine,Pre,Ferris,Yes,Ormiston,,308,15m,NA,1,AMAL2,A,L,,,6,6,600,,62cb6582-5690-4978-b904-7b60a878e18c,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
1789,1f345895-464f-4f26-92A-204fca6383a9,LonePine,Pre,Ferris,Yes,Ormiston,,308,15m,NA,1,QUGA,A,L,,,2,2,200,,62cb6582-5690-4978-b904-7b60a878e18c,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
1796,46b9da92-25c3-461c-b458-e8f699e182a3,LonePine,Pre,Ferris,Yes,Ormiston,,311,15m,NA,1,QUGA,B,L,,,8,8,800,,0ecbfc32-f0ab-4f5c-9e69-afa1e4585586,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
1805,78d4fdc6-5126-4224-86e4-0c136f52c1cb,LonePine,Pre,Ferris,Yes,Ormiston,,313,15m,NA,1,AMAL2,B,L,,,12,12,1200,,e792bdd1-f6d9-47f5-8e59-3241b9227f52,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
1806,f1388c77-7594-46c5-9ebf-3c706cdd7fd5,LonePine,Pre,Ferris,Yes,Ormiston,,313,15m,NA,1,QUGA,A,L,,,27,27,2700,,e792bdd1-f6d9-47f5-8e59-3241b9227f52,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
1705,61b51235-960b-4d8f-85bc-52178ebea809,LonePine,Pre,STS,,Ormiston,,317,15m,NA,1,QUGA,B,L,,,73,73,7300,,e5815760-7805-4bc9-9181-38072a98cff9,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
71,6a55a2cd-27ab-48dd-9c4d-da60157dda6b,LonePine,Pre,Plantation,No,WolfDen,,98,15m,NA,1,AMAL2,B,L,,,36,36,3600,,85a5a15f-7d41-40cc-9871-1002e073b4d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
67,27e42070-ec20-4bee-98ac-e46e32c2e22d,LonePine,Pre,Plantation,No,WolfDen,,98,30m,NA,1,AMAL2,B,L,,,88,88,8800,,cb5637b5-e43d-4720-b766-a2bb6942b7ea,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
75,d44a1184-c2be-4439-8046-5f95bc479364,LonePine,Pre,Plantation,No,WolfDen,,98,0m,NA,1,PRVI,B,L,,,1,1,100,,abb84869-b576-4db1-9e71-58b490af19ce,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
74,20096713-9f07-419f-aced-26102c181861,LonePine,Pre,Plantation,No,WolfDen,,98,0m,NA,1,QUGA,B,L,,,16,16,1600,,abb84869-b576-4db1-9e71-58b490af19ce,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
72,e8c0e3A-35fb-4699-8fca-d87623ef8d6b,LonePine,Pre,Plantation,No,WolfDen,,98,15m,NA,1,QUGA,B,L,,,4,4,400,,85a5a15f-7d41-40cc-9871-1002e073b4d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
70,7630b38b-dd5c-4185-b3da-3dA1c846743,LonePine,Pre,Plantation,No,WolfDen,,98,15m,NA,1,SYRO,B,L,,,44,44,4400,Syro,85a5a15f-7d41-40cc-9871-1002e073b4d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
68,962cee69-6bae-4d8c-9acd-e5c454ce2a6d,LonePine,Pre,Plantation,No,WolfDen,,98,30m,NA,1,SYRO,B,L,,,52,52,5200,Syro,cb5637b5-e43d-4720-b766-a2bb6942b7ea,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
73,3dcf13c8-963b-4b2f-b9ba-49eb5cf2a52e,LonePine,Pre,Plantation,No,WolfDen,,98,0m,NA,1,SYRO,B,L,,,66,66,6600,Syro,abb84869-b576-4db1-9e71-58b490af19ce,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
353,cd8ad96e-74a9-4b14-865e-ab804fccc084,LonePine,Pre,Plantation,No,WolfDen,,99,0m,NA,1,AMAL2,B,L,,,34,34,3400,,741f98ff-a8ae-4f4d-8f56-2ce6c7456651,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
363,43b9aeb9-1f2d-4cbd-bfda-6e231d239d7e,LonePine,Pre,Plantation,No,WolfDen,,99,30m,NA,1,AMAL2,B,L,,,82,82,8200,,a0Ba06f-8494-4afd-9bf8-9e8dccbc627d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
362,b0a50c8f-465a-47f1-88d2-f897fed4bae1,LonePine,Pre,Plantation,No,WolfDen,,99,30m,NA,1,QUGA,B,D,,,3,3,300,,a0Ba06f-8494-4afd-9bf8-9e8dccbc627d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
357,9ae06fe4-eb7b-448d-9e30-b0f9db108ded,LonePine,Pre,Plantation,No,WolfDen,,99,15m,NA,1,QUGA,B,D,,,5,5,500,,B82d862-cff9-41B-b6a5-aa41493e56f9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
361,9c45a675-4aa2-40ba-b5a5-8f658bf68ea4,LonePine,Pre,Plantation,No,WolfDen,,99,30m,NA,1,QUGA,B,L,,,25,25,2500,,a0Ba06f-8494-4afd-9bf8-9e8dccbc627d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
356,b15556f0-7e30-457a-b5c8-12a307a3ec87,LonePine,Pre,Plantation,No,WolfDen,,99,15m,NA,1,QUGA,B,L,,,53,53,5300,,B82d862-cff9-41B-b6a5-aa41493e56f9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
352,c24405B-c4dd-41cc-9449-5acbed37100d,LonePine,Pre,Plantation,No,WolfDen,,99,0m,NA,1,QUGA,B,L,,,63,63,6300,,741f98ff-a8ae-4f4d-8f56-2ce6c7456651,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
365,93720239-b3b0-4057-88bf-cd5aa32d173a,LonePine,Pre,Plantation,No,WolfDen,,99,30m,NA,1,SYRO,B,D,,,3,3,300,SYRO,a0Ba06f-8494-4afd-9bf8-9e8dccbc627d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
359,fcec9fe9-6b1c-4796-89ba-22de1918cd88,LonePine,Pre,Plantation,No,WolfDen,,99,15m,NA,1,SYRO,B,D,,,6,6,600,SYRO,B82d862-cff9-41B-b6a5-aa41493e56f9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
358,1c48ad07-4fad-4fb3-8101-fbafd836fc09,LonePine,Pre,Plantation,No,WolfDen,,99,15m,NA,1,SYRO,B,L,,,15,15,1500,SYRO,B82d862-cff9-41B-b6a5-aa41493e56f9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
364,7c1555d3-ab5a-43d7-a169-5a9c904c43fb,LonePine,Pre,Plantation,No,WolfDen,,99,30m,NA,1,SYRO,B,L,,,16,16,1600,SYRO,a0Ba06f-8494-4afd-9bf8-9e8dccbc627d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
354,cc564379-811d-4bc2-9079-7dfb84b57cac,LonePine,Pre,Plantation,No,WolfDen,,99,0m,NA,1,SYRO,B,L,,,18,18,1800,SYRO,741f98ff-a8ae-4f4d-8f56-2ce6c7456651,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
355,af95f54b-e724-4B9-8736-3b5daa2d916f,LonePine,Pre,Plantation,No,WolfDen,,99,15m,NA,1,QUGA,A,L,,,1,1,100,,B82d862-cff9-41B-b6a5-aa41493e56f9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
360,2627be31-9193-485f-a183-f99661dae554,LonePine,Pre,Plantation,No,WolfDen,,99,30m,NA,1,QUGA,A,L,,,4,4,400,,a0Ba06f-8494-4afd-9bf8-9e8dccbc627d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
81,9298Bd2-e196-44f7-9d19-2597a97f7bb5,LonePine,Pre,Plantation,No,WolfDen,,100,15m,NA,1,AMAL2,B,L,,,46,46,4600,,4dd3aa32-b02f-4bbc-8526-03180c8095d3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
84,6e34c112-0fab-484f-9e4b-7d1328b5626e,LonePine,Pre,Plantation,No,WolfDen,,100,15m,NA,1,AMAL2,B,L,,,6,6,600,,4dd3aa32-b02f-4bbc-8526-03180c8095d3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
78,d6e1840e-a7ce-42e2-82ac-1be458126fd4,LonePine,Pre,Plantation,No,WolfDen,,100,0m,NA,0.5,QUGA,B,L,,,47,94,9400,,5353a6a8-d2fa-485b-846e-107eb459a516,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
87,ad0f6477-d687-40ae-913e-f8e6fA59fdc,LonePine,Pre,Plantation,No,WolfDen,,100,30m,NA,1,QUGA,B,L,,,22,22,2200,,333c0ecd-26b4-4aec-9baa-2c5cbeeeac71,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
83,9774037f-958f-4fe5-8bb5-36ee8883457b,LonePine,Pre,Plantation,No,WolfDen,,100,15m,NA,1,QUGA,B,L,,,70,70,7000,,4dd3aa32-b02f-4bbc-8526-03180c8095d3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
79,5bA60b6-f79a-4be2-aba4-a07ee8fdbfbe,LonePine,Pre,Plantation,No,WolfDen,,100,0m,NA,0.5,SYRO,B,L,,,68,136,13600,Syro,5353a6a8-d2fa-485b-846e-107eb459a516,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
80,63f0febd-8df6-4c07-92fd-0f5ae6db6ae8,LonePine,Pre,Plantation,No,WolfDen,,100,0m,NA,0.5,SYRO,B,L,,,2,4,400,Sage,5353a6a8-d2fa-485b-846e-107eb459a516,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
89,a0a10f3b-b03d-4902-be81-b91b9e493b54,LonePine,Pre,Plantation,No,WolfDen,,100,30m,NA,1,SYRO,B,L,,,109,109,10900,Syro,333c0ecd-26b4-4aec-9baa-2c5cbeeeac71,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
88,2B3eac3-18a7-49c6-8c71-cbaa0671ce39,LonePine,Pre,Plantation,No,WolfDen,,100,30m,NA,1,AMAL2,A,L,,,1,1,100,,333c0ecd-26b4-4aec-9baa-2c5cbeeeac71,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
77,a17d1917-91d9-4989-8ed7-75ca6bc3a8df,LonePine,Pre,Plantation,No,WolfDen,,100,0m,NA,0.5,QUGA,A,L,,,2,4,400,,5353a6a8-d2fa-485b-846e-107eb459a516,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
82,89e1cbaf-dc7d-45eb-858e-ec4bc2f8e138,LonePine,Pre,Plantation,No,WolfDen,,100,15m,NA,1,QUGA,A,L,,,10,10,1000,,4dd3aa32-b02f-4bbc-8526-03180c8095d3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
86,7738ba91-04c3-4459-b4f7-53dfbade343b,LonePine,Pre,Plantation,No,WolfDen,,100,30m,NA,1,QUGA,A,L,,,3,3,300,,333c0ecd-26b4-4aec-9baa-2c5cbeeeac71,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
154,4985722b-9a32-4412-ac55-7091146c3f9e,LonePine,Pre,Plantation,No,WolfDen,,101,15m,NA,1,AMAL2,B,D,,,6,6,600,,63b2fe7e-4ba9-4379-85d3-02bd25613bdf,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
145,d2f6aA8-37e8-4658-9cb0-4380d02c0391,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,AMAL2,B,L,,,2,4,400,,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
153,412d9efd-9ec5-41b8-8d72-e1810A24a31,LonePine,Pre,Plantation,No,WolfDen,,101,15m,NA,1,AMAL2,B,L,,,25,25,2500,,63b2fe7e-4ba9-4379-85d3-02bd25613bdf,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
161,9938851b-e9e2-41e5-afc9-53af216aab8e,LonePine,Pre,Plantation,No,WolfDen,,101,0m,NA,1,PRVI,B,D,,,4,4,400,,27684b88-8223-4f18-a2cc-1e1966cee088,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
146,a4f8a8a6-b8d9-43c2-9bbc-e46A16a294f,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,PRVI,B,L,,,13,26,2600,,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
160,f57e79b5-87e8-4867-972b-b9760ca3a377,LonePine,Pre,Plantation,No,WolfDen,,101,0m,NA,1,PRVI,B,L,,,24,24,2400,,27684b88-8223-4f18-a2cc-1e1966cee088,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
149,da376b0b-7df9-4bbb-a754-eed505d127ba,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,QUGA,B,D,,,3,6,600,,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
159,aab7795f-0199-A74-afc4-237817ee8a99,LonePine,Pre,Plantation,No,WolfDen,,101,0m,NA,1,QUGA,B,D,,,4,4,400,,27684b88-8223-4f18-a2cc-1e1966cee088,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
152,ac33fe86-85ac-4839-b25e-2ac86099a11d,LonePine,Pre,Plantation,No,WolfDen,,101,15m,NA,1,QUGA,B,D,,,7,7,700,,63b2fe7e-4ba9-4379-85d3-02bd25613bdf,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
148,f38862ea-0cc4-49e8-ad45-a65738b6a0b7,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,QUGA,B,L,,,17,34,3400,,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
151,58ddf9e1-be84-46e6-92e3-9a1b805c3900,LonePine,Pre,Plantation,No,WolfDen,,101,15m,NA,1,QUGA,B,L,,,18,18,1800,,63b2fe7e-4ba9-4379-85d3-02bd25613bdf,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
158,ec5f2bee-1c6b-42ea-80fc-662920c7e8e9,LonePine,Pre,Plantation,No,WolfDen,,101,0m,NA,1,QUGA,B,L,,,79,79,7900,,27684b88-8223-4f18-a2cc-1e1966cee088,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
143,b3306307-f4c4-46b9-ac97-3bcddf0524f0,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,SYRO,B,D,,,10,20,2000,Syro,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
156,fd61f231-2450-45a5-97a0-462a124594ce,LonePine,Pre,Plantation,No,WolfDen,,101,15m,NA,1,SYRO,B,D,,,4,4,400,Syro,63b2fe7e-4ba9-4379-85d3-02bd25613bdf,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
163,0f706505-0092-43dd-a8c9-5e079d5a889d,LonePine,Pre,Plantation,No,WolfDen,,101,0m,NA,1,SYRO,B,D,,,9,9,900,Syro,27684b88-8223-4f18-a2cc-1e1966cee088,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
142,79b8ba85-c6bf-4361-bdc7-28af841e3ad1,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,SYRO,B,L,,,52,104,10400,Syro,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
162,f36cba2d-9456-460b-832d-357d3a9c8c53,LonePine,Pre,Plantation,No,WolfDen,,101,0m,NA,1,SYRO,B,L,,,38,38,3800,Syro,27684b88-8223-4f18-a2cc-1e1966cee088,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
155,947b7f8c-f035-422c-be78-62e1e585807b,LonePine,Pre,Plantation,No,WolfDen,,101,15m,NA,1,SYRO,B,L,,,33,33,3300,Syro,63b2fe7e-4ba9-4379-85d3-02bd25613bdf,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
144,3f03e801-2df5-A2d-ab27-a83a133cc16c,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,AMAL2,A,L,,,1,2,200,,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
147,5ece4b45-9a02-495c-a829-cfbb9970728f,LonePine,Pre,Plantation,No,WolfDen,,101,30m,NA,0.5,QUGA,A,L,,,12,24,2400,,2a6d4264-842f-Ad8-bd65-efc380b892d5,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
150,3fabd67a-8a83-4193-ba2b-e89e5cf5efeb,LonePine,Pre,Plantation,No,WolfDen,,101,15m,NA,1,QUGA,A,L,,,2,2,200,,63b2fe7e-4ba9-4379-85d3-02bd25613bdf,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
157,ba724144-6be5-4918-ab2f-9e200d474782,LonePine,Pre,Plantation,No,WolfDen,,101,0m,NA,1,QUGA,A,L,,,3,3,300,,27684b88-8223-4f18-a2cc-1e1966cee088,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
139,53684857-e53a-4dd4-9052-e19e7de66fcf,LonePine,Pre,Plantation,No,WolfDen,,102,30m,NA,1,AMAL2,B,D,,,11,11,1100,,1402838d-d457-4af8-b764-428125f45de4,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
124,d68988c8-6370-43e9-9680-aed808153c45,LonePine,Pre,Plantation,No,WolfDen,,102,0m,NA,0.5,AMAL2,B,L,,,22,44,4400,,249f492b-6ada-4034-adA-8d328Bcbbf3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
130,232bbd73-c44a-455f-a0a7-448395ba3950,LonePine,Pre,Plantation,No,WolfDen,,102,15m,NA,1,AMAL2,B,L,,,140,140,14000,,52ba9e93-d348-Ae1-b733-feb500035a1d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
138,dc3bb740-20f8-A6c-8bc7-ad5748eed1b5,LonePine,Pre,Plantation,No,WolfDen,,102,30m,NA,1,AMAL2,B,L,,,72,72,7200,,1402838d-d457-4af8-b764-428125f45de4,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
134,11282715-6df6-44ce-9a26-3ff33e0c8192,LonePine,Pre,Plantation,No,WolfDen,,102,15m,NA,1,PRVI,B,L,,,3,3,300,,52ba9e93-d348-Ae1-b733-feb500035a1d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
137,46Ab501-65db-4aaf-9d19-95d15d0ea7f2,LonePine,Pre,Plantation,No,WolfDen,,102,30m,NA,1,QUGA,B,D,,,17,17,1700,,1402838d-d457-4af8-b764-428125f45de4,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
122,28da9d7e-9027-4dc2-b69b-c381002c1763,LonePine,Pre,Plantation,No,WolfDen,,102,0m,NA,0.5,QUGA,B,L,,,42,84,8400,,249f492b-6ada-4034-adA-8d328Bcbbf3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
136,3a078e80-37b7-4774-a6de-6aa3b72bdf17,LonePine,Pre,Plantation,No,WolfDen,,102,30m,NA,1,QUGA,B,L,,,110,110,11000,,1402838d-d457-4af8-b764-428125f45de4,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
128,88adf158-a894-42b8-a2f9-57e8f3a2263d,LonePine,Pre,Plantation,No,WolfDen,,102,15m,NA,1,QUGA,B,L,,,64,64,6400,,52ba9e93-d348-Ae1-b733-feb500035a1d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
126,586db354-aaa2-4476-9d0a-f547a2796faa,LonePine,Pre,Plantation,No,WolfDen,,102,0m,NA,0.5,SYRO,B,D,,,10,20,2000,Syro,249f492b-6ada-4034-adA-8d328Bcbbf3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
125,7f522454-e88b-4b2b-bb1f-00e3e4af5439,LonePine,Pre,Plantation,No,WolfDen,,102,0m,NA,0.5,SYRO,B,L,,,39,78,7800,Syro,249f492b-6ada-4034-adA-8d328Bcbbf3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
140,0d5f8d95-6998-A14-b8f9-8b0098800fA,LonePine,Pre,Plantation,No,WolfDen,,102,30m,NA,1,SYRO,B,L,,,25,25,2500,Cefe,1402838d-d457-4af8-b764-428125f45de4,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
131,fcea601f-b6f0-4d9f-bc23-ecda0f544d1d,LonePine,Pre,Plantation,No,WolfDen,,102,15m,NA,1,SYRO,B,L,,,34,34,3400,Syro,52ba9e93-d348-Ae1-b733-feb500035a1d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
141,e075aa99-fe73-4dfb-ad8f-b9f5cb85e17e,LonePine,Pre,Plantation,No,WolfDen,,102,30m,NA,1,SYRO,B,L,,,4,4,400,Syro,1402838d-d457-4af8-b764-428125f45de4,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
133,fcf14103-9635-4bc9-b700-aa809e237617,LonePine,Pre,Plantation,No,WolfDen,,102,15m,NA,1,SYRO,B,L,,,6,6,600,Cefe,52ba9e93-d348-Ae1-b733-feb500035a1d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
132,fdfb3774-910b-47bd-9785-9a0a388fb619,LonePine,Pre,Plantation,No,WolfDen,,102,15m,NA,1,SYRO,B,L,,,7,7,700,Syro,52ba9e93-d348-Ae1-b733-feb500035a1d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
123,d9fd25e2-179f-4700-92a1-3242a23a8ff8,LonePine,Pre,Plantation,No,WolfDen,,102,0m,NA,0.5,QUGA,A,L,,,7,14,1400,,249f492b-6ada-4034-adA-8d328Bcbbf3,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
135,c0f35355-3ff9-4485-8267-6c6a1bcA0eb,LonePine,Pre,Plantation,No,WolfDen,,102,30m,NA,1,QUGA,A,L,,,4,4,400,,1402838d-d457-4af8-b764-428125f45de4,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
127,35522481-3ab3-43d5-b0fd-be595ab6cfa0,LonePine,Pre,Plantation,No,WolfDen,,102,15m,NA,1,QUGA,A,L,,,6,6,600,,52ba9e93-d348-Ae1-b733-feb500035a1d,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
111,81f5B39-9dcb-4cb6-ac87-0dad2af637d2,LonePine,Pre,Plantation,No,WolfDen,,103,0m,NA,0.5,AMAL2,B,D,,,8,16,1600,,6017e750-fd10-4d36-9fc5-8aeb7a4fb594,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
120,a419a2b3-9c75-48bb-8f6b-15dc76e759a1,LonePine,Pre,Plantation,No,WolfDen,,103,30m,NA,0.5,AMAL2,B,D,,,12,24,2400,,a501b58f-900e-4dc8-aBa-d77f4d580ff7,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
110,2c43f7d3-650e-4449-9fe1-c30fec044d27,LonePine,Pre,Plantation,No,WolfDen,,103,0m,NA,0.5,AMAL2,B,L,,,54,108,10800,,6017e750-fd10-4d36-9fc5-8aeb7a4fb594,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
119,76258629-ee41-46c8-9cA-753d909daa7d,LonePine,Pre,Plantation,No,WolfDen,,103,30m,NA,0.5,AMAL2,B,L,,,87,174,17400,,a501b58f-900e-4dc8-aBa-d77f4d580ff7,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
