ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle,Cone Production,Shrubs under trees,Diameter Units,DBH,DBH_in,BA,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
659,dcbaeadf-c465-466c-83e0-6775e16e8378,LonePine,Pre,LTR,No,Bradfield,,63,90_BA,,PIPO,M,I,BB,BPT,None,<half,cm,34.6,13.62204724,1.012045173,ft,75.2,25.8,65.69148936,,,,10a45bca-a0af-41c0-981a-4564efc182aa,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
2515,387ab78d-420c-4981-a9de-9a0728ca6ac5,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,L,I,BB,BPT,None,>half,cm,34.3,13.50393701,0.99457134,ft,62.1,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
1892,d01beba4-23b4-483f-9ff9-e49b204d1063,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,M,I,BB,BPT,None,<half,cm,34,13.38582677,0.977249674,,53.3,,,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
1888,57508569-8988-4776-8c1c-262e283e6164,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,M,I,BB,BPT,None,>half,cm,33.6,13.22834646,0.954390824,,52.3,,,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
979,bb762c02-70da-48a3-8759-8df8228b245e,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,33.1,13.03149606,0.926197678,ft,42.1,,,,,,ebbb5439-2d34-4b6d-ba12-3a80891a627b,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
991,63cdaae6-0882-492c-b5e8-f736ad4dfc80,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,33.1,13.03149606,0.926197678,ft,42.1,,,,,,a87e12fe-1112-45dc-b1df-355731f735f2,7/23/2020 14:52,MSI.swindell,7/23/2020 14:52,MSI.swindell
978,1e737659-8201-436d-a0c0-ae65bde4ebad,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,33.1,13.03149606,0.926197678,ft,53.8,,,,,,ebbb5439-2d34-4b6d-ba12-3a80891a627b,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
990,d9f083ba-ab72-49d8-8c3f-fb2bf09fbd87,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,33.1,13.03149606,0.926197678,ft,53.8,,,,,,a87e12fe-1112-45dc-b1df-355731f735f2,7/23/2020 14:52,MSI.swindell,7/23/2020 14:52,MSI.swindell
1651,e03a1666-63b7-4ec5-b4a8-fe81c2f1e349,LonePine,Pre,STS,No,Canyon_creek,,176,NA,,PIPO,M,I,BB,BPT,,<half,cm,33,12.99212598,0.920609771,,55,,,,,,0c25bb24-1546-4712-8f35-e4785295b9ce,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
1876,a9afe1e6-cf3b-4bdc-b08e-1f90b42ff1da,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,M,I,BB,BPT,None,>half,cm,31.6,12.44094488,0.844154356,ft,53,,,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2077,1f018cd4-49ee-47fe-bb3a-970f5bd32b07,LonePine,Pre,Control,Yes,Narraguinnep,,248,NA,,PIPO,M,I,BB,BPT,None,<half,cm,31.3,12.32283465,0.828202192,ft,42.5,,,,,,743a1ffe-e16a-47f2-8c74-d1c660220f64,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1649,beebeaf9-0ea4-485b-a08c-550f709cb8a6,LonePine,Pre,STS,No,Canyon_creek,,176,NA,,PIPO,M,I,BB,BPT,,<half,cm,31,12.20472441,0.812402195,,39,,,,,,0c25bb24-1546-4712-8f35-e4785295b9ce,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
2433,500a6b47-7aaf-41d9-bc4b-3c268745f619,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,30,11.81102362,0.760834522,,46,5.9,87.17391304,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1231,42f08510-fd2d-4765-bd35-2c5cb74cc540,LonePine,Pre,LTR,No,lake_canyon,,167,NA,,PIPO,D,I,BB,BPT,,,cm,19.9,7.834645669,0.334775643,ft,36.8,,,,,,824fa59f-fbfb-43f6-b3c6-0600dac36da7,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1665,01068b36-f870-4aad-9f67-ff06d8314046,LonePine,Pre,STS,No,Canyon_creek,,176,NA,,PIPO,M,I,BB,BPT,,,cm,29,11.41732283,0.710957592,,39,,,,,,0c25bb24-1546-4712-8f35-e4785295b9ce,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
613,b8d20674-b2bc-4aa0-987f-03cf40ddd524,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,,PIPO,D,I,BB,BPT,None,>half,cm,24.5,9.645669291,0.507434357,,41.5,,,,,,7fb2df51-f24d-47a7-afa0-c7895360d3e0,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
2432,4c10bfe2-38b8-4855-af1c-21afd24f68fd,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,28,11.02362205,0.662771406,ft,49.4,19,61.53846154,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
521,e102c90f-5f31-42ef-ae8a-004d78da7853,LonePine,Pre,STS,No,Wolfden,,149,NA,5,PIPO,M,,,BPT,None,<half,cm,27.3,10.7480315,0.630047067,ft,36.4,,,,,,2dc79ac4-bbb9-4783-a506-4a748b5a9586,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
1886,bb810023-4693-430c-a6d5-b770284a6cf4,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,M,I,BB,BPT,None,<half,cm,27,10.62992126,0.616275963,,47.8,,,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
976,d51b1708-16bd-4551-972f-1595f7ad98bc,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,26.8,10.5511811,0.607179763,ft,25.3,,,,,,ebbb5439-2d34-4b6d-ba12-3a80891a627b,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
988,b0bc1325-efb8-4ba1-bc0f-ad55cfac462e,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,26.8,10.5511811,0.607179763,ft,25.3,,,,,,a87e12fe-1112-45dc-b1df-355731f735f2,7/23/2020 14:52,MSI.swindell,7/23/2020 14:52,MSI.swindell
2031,29d1f221-a0c9-47ac-a527-5b5aa38f2c40,LonePine,Pre,Control,Yes,Narraguinnep,,251,NA,,PIPO,M,,,BPT,None,>half,cm,26.5,10.43307087,0.59366227,ft,33.1,13.1,60.42296073,,,,33ca0df7-4c50-4f2d-89fd-d3b016949d2c,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
2513,6b2bfbfc-319f-4a65-b53f-16c89db10b20,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,>half,cm,50,19.68503937,2.113429227,ft,60.9,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2528,15f567ef-6502-46f9-be3b-34f858906445,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,>half,cm,45.4,17.87401575,1.742446314,ft,58.4,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2509,5ad87209-8d7a-4b1f-8865-08e05326a340,LonePine,Pre,Control,Yes,glade_canyon,,23,NA,,PIPO,M,,,BPT,None,<half,cm,25,9.842519685,0.528357307,,38.3,9.9,74.15143603,,,,ceb3b292-2eb2-401c-9004-60a2ecaa5b76,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
975,ad86e8ff-3e88-4f3e-b1f3-e8c5117cdfad,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,24.2,9.527559055,0.495083477,ft,44.8,,,,,,ebbb5439-2d34-4b6d-ba12-3a80891a627b,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
987,210ce4e4-eb1d-4ee7-9429-f854599ae028,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,>half,cm,24.2,9.527559055,0.495083477,ft,44.8,,,,,,a87e12fe-1112-45dc-b1df-355731f735f2,7/23/2020 14:52,MSI.swindell,7/23/2020 14:52,MSI.swindell
1296,71f5b1a1-f788-4789-b6c0-f6cee558fba9,LonePine,Pre,Control,Yes,lake_canyon,,34,NA,,PIPO,D,I,BB,BPT,None,>half,cm,28.4,11.18110236,0.681842991,ft,47.9,,,,,,0403bb89-158f-4192-8385-aa8ff879d3d7,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2426,9799eb97-e867-4cb7-9e95-039d5bfc9508,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,22.8,8.976377953,0.43945802,ft,16,9,43.75,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2526,3f9db39e-2ee6-4fe8-869c-836dbc2af336,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,>half,cm,42.8,16.8503937,1.548585678,,61.1,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2414,e7bc5770-45da-4b1b-93d3-0f219cbf4756,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,20.3,7.992125984,0.34836922,ft,20,6.4,68,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1895,944cd87b-c1e9-4d17-9a2c-9bf2d4485aa5,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,M,I,BB,BPT,None,<half,cm,19.6,7.716535433,0.324757989,,34.2,,,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2520,db1b9b5b-afc1-4722-b1fc-ca53f8079ca4,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,<half,cm,25.6,10.07874016,0.554022791,ft,48.5,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2418,802a8ec2-0a98-4df4-95d0-01d47756f2f7,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,19.5,7.677165354,0.321452585,ft,32.4,21,35.18518519,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2524,a11cd546-5bdb-454f-bdc8-378080c643da,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,>half,cm,32.7,12.87401575,0.903947495,ft,57.3,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
1234,2d1488bc-729e-40b9-bce2-fea79a2a270f,LonePine,Pre,LTR,No,lake_canyon,,167,NA,,PIPO,D,I,BB,BPT,,>half,cm,39.1,15.39370079,1.292412695,ft,62.7,,,,,,824fa59f-fbfb-43f6-b3c6-0600dac36da7,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1236,439a16bb-dc13-46bf-b5b7-3aa77f861cea,LonePine,Pre,LTR,No,lake_canyon,,167,NA,,PIPO,D,I,BB,BPT,,>half,cm,45.1,17.75590551,1.719494473,ft,67.4,,,,,A few brown needles left,824fa59f-fbfb-43f6-b3c6-0600dac36da7,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
983,376865a7-e38a-4f56-b00a-7909f08fbc8a,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,None,cm,17.1,6.732283465,0.247195136,ft,32.1,,,,,,ebbb5439-2d34-4b6d-ba12-3a80891a627b,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
995,a67dd6ab-e10d-4745-8b50-5700d34e0e8e,LonePine,Pre,Control,No,Best,,31,NA,,PIPO,M,I,BB,BPT,None,None,cm,17.1,6.732283465,0.247195136,ft,32.1,,,,,,a87e12fe-1112-45dc-b1df-355731f735f2,7/23/2020 14:52,MSI.swindell,7/23/2020 14:52,MSI.swindell
1026,ca23e4f4-5a4b-4595-9059-b7442ba8d749,LonePine,Pre,STS,No,lake_canyon,BR11,169,NA,,PIPO,D,I,BB,BPT,Several,>half,cm,38.9,15.31496063,1.279224896,ft,64,,,,,Dead but with cones amd brown needles,ff0832cc-4e2f-4662-a3f7-3b12e85a47b1,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2527,aab773fa-ca1f-483b-b220-62638575a2d2,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,>half,cm,23,9.05511811,0.447201624,ft,49.3,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2523,11475cdb-dd0d-41ab-a755-21f75c026a26,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,L,I,BB,BPT,None,<half,cm,16.2,6.377952756,0.221859347,ft,22.4,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
1657,a84b8c93-c6b2-4861-962f-65214af0acb8,LonePine,Pre,STS,No,Canyon_creek,,176,NA,,PIPO,M,I,BB,BPT,,<half,cm,16,6.299212598,0.216415153,,32,,,,,,0c25bb24-1546-4712-8f35-e4785295b9ce,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
1659,c0c2782f-027c-4063-a4ed-e20f16965c1f,LonePine,Pre,STS,No,Canyon_creek,,176,NA,,PIPO,M,I,BB,BPT,,<half,cm,16,6.299212598,0.216415153,,32,,,,,,0c25bb24-1546-4712-8f35-e4785295b9ce,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
2518,e10f473a-e5ee-489b-94d7-e3d884b21a19,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,,BPT,None,None,cm,40.8,16.06299213,1.407239531,ft,67.4,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
1509,d7e439cd-e9d2-4409-b9c1-bd1edc8fcd78,LonePine,Pre,LTR,Yes,Lake_canyon,,163,,,PIPO,L,,,BPT,,>half,cm,15,5.905511811,0.19020863,ft,15,2,86.66666667,,,23 querkys!,572a6ab4-7661-43e4-8c29-16263531aa2f,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1648,d9515b15-fa4d-4185-b76b-69d171d7990c,LonePine,Pre,STS,No,Canyon_creek,,176,NA,,PIPO,L,I,BB,BPT,,>half,cm,15,5.905511811,0.19020863,,29,,,,,,0c25bb24-1546-4712-8f35-e4785295b9ce,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
712,d0eac0c1-dfb2-4d2e-b686-0eac5b163fef,LonePine,Pre,STS,No,Bradfield,,55,70_BA,,PIPO,L,I,BB,BPT,None,<half,cm,14.6,5.748031496,0.18019943,,29.7,,,,,,457402aa-3c4d-4dc7-b982-14d39c6d55f1,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
2417,96a6f1c5-ab3e-4322-bbe5-e7686432f9bf,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,14.5,5.708661417,0.177739398,ft,29.5,,,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2427,da128e62-e45e-4b0d-a71d-3550b9e09397,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,14.5,5.708661417,0.177739398,ft,58.9,23,60.95076401,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2519,05086e8c-7bf0-4b46-8242-a03e4701d761,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,<half,cm,21.5,8.464566929,0.390773064,ft,51.5,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2517,2f151f6d-8ee3-44ee-80bd-9bcc154590fe,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,>half,cm,34.5,13.58267717,1.006203655,ft,67.7,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2420,6708054a-64f1-4975-aac9-8d5313f5bdb6,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,M,I,BB,BPT,None,<half,cm,12.9,5.078740157,0.140678303,ft,29.8,6.1,79.53020134,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2516,1f1b8ba0-4f58-406e-812a-8b706cc0a408,LonePine,Pre,Control,Yes,glade_canyon,,24,NA,,PIPO,D,I,BB,BPT,None,>half,cm,29.2,11.49606299,0.720797718,ft,62.7,,,,,,bd4f8c0f-5e0d-4fd4-86f5-7957e3fd6e63,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
1232,fb6483eb-a504-439a-a2a0-f2d7d5471b6d,LonePine,Pre,LTR,No,lake_canyon,,167,NA,,PIPO,D,D,BB,BPT,,>half,cm,22.8,8.976377953,0.43945802,ft,55.7,,,,,,824fa59f-fbfb-43f6-b3c6-0600dac36da7,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1237,a7c13a03-c1ab-4b9f-9ca5-6767f7544d07,LonePine,Pre,LTR,No,lake_canyon,,167,NA,,PIPO,D,I,BB,BPT,,>half,cm,33.5,13.18897638,0.94871838,ft,73.6,,,,,A few brown needles left,824fa59f-fbfb-43f6-b3c6-0600dac36da7,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1230,461c3a40-0024-441e-a8c0-3c838dfef247,LonePine,Pre,LTR,No,lake_canyon,,167,NA,,PIPO,D,I,BB,BPT,,>half,in,9.2,9.2,0.46162656,ft,48.7,,,,,Just a few brown needles left,824fa59f-fbfb-43f6-b3c6-0600dac36da7,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1166,ce0b774f-8a05-470a-8cc0-f379d5ae3ff8,LonePine,Pre,Control,Yes,lake_canyon,,38,NA,,PIPO,M,I,BB,BPT,,<half,in,9.6,9.6,0.50264064,ft,64.9,,,,,,3955e5b6-cb03-46b5-9228-71ea357432cd,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
660,63324829-5ca7-4479-88e4-d722be7c56ed,LonePine,Pre,LTR,No,Bradfield,,63,90_BA,,PIPO,M,I,BB,BPT,None,>half,cm,,0,0,ft,66.6,12.5,81.23123123,,,,10a45bca-a0af-41c0-981a-4564efc182aa,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
922,799fdc81-052c-45d6-be13-93a436e341f4,LonePine,Pre,LTR,No,Best,,54,70_BA,,PIPO,M,I,BB,BPT,None,>half,cm,51.4,20.23622047,2.233438192,,73.3,,,,,,68c2701f-6798-446d-be5a-321c33f0d8d1,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
2074,78a2c3a5-ded4-441b-a510-59487fd67d63,LonePine,Pre,Control,Yes,Narraguinnep,,248,NA,,PIPO,M,I,BB,BPT,None,>half,cm,41.8,16.45669291,1.477067233,ft,56.2,,,,,,743a1ffe-e16a-47f2-8c74-d1c660220f64,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
2048,7b9fb068-9bb2-4342-b164-b7c4dbb86ca7,LonePine,Pre,Control,Yes,Narraguinnep,,247,NA,,PIPO,M,I,BB,BPT,None,>half,cm,30.1,11.8503937,0.765915206,,25.3,,,,,"All are mortality, beetle, >50 shrubs",cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
765,b726f1ac-7829-4774-9b85-9188b1eb72ec,LonePine,Pre,STS,No,Bradfield,BR05,90,NA,,PIPO,D,I,BB,BPT,None,<half,cm,42.6,16.77165354,1.534146729,ft,64.8,,,,3,,9a1ae9af-8cda-4966-b204-0fa444af6a5b,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2404,7fbc8e30-5e1c-4afb-af15-8d67a59ac8b6,LonePine,Pre,Control,Yes,glade_canyon,,19,NA,,PIPO,D,UNK,UNK,D,None,>half,cm,54,21.25984252,2.46510385,ft,14,,,,,,e0c4cb86-1b1e-4bb8-8671-cbf7ebb2ddba,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2114,0afcb9f1-eefa-405d-bac0-eeaa5961333f,LonePine,Pre,Control,Yes,Fader,,11,NA,,PIPO,D,,,D,None,>half,cm,57,22.44094488,2.746612623,,22.2,,,,,,b613a199-ba4d-4471-b352-9f140242cabb,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
2425,4ba6f834-56ba-48d7-9eab-1f433f19c597,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,D,I,BB,D,None,<half,cm,16.5,6.496062992,0.230152443,ft,12,,,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2115,53810489-e609-4f47-92cb-c0f6d6d19b53,LonePine,Pre,Control,Yes,Fader,,11,NA,,PIPO,D,,,D,,>half,cm,30,11.81102362,0.760834522,ft,16.2,,,,,,b613a199-ba4d-4471-b352-9f140242cabb,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
45,d1616a13-7be7-47a3-bac8-aaf0d00d04c4,LonePine,Pre,LTR,No,wolf_den,,159,NA,,PIPO,D,M,,D,None,<half,cm,13.1,5.157480315,0.145074236,ft,12.5,,,,,,cec5acdd-3bfd-4399-81bd-1a8f9eea0729,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
3294,49a671be-87ba-4cc2-bcef-ee42ed25e44c,LonePine,Pre,Control,Yes,Ormiston,,248,NA,,PIPO,D,,,D,None,<half,cm,30,11.81102362,0.760834522,ft,20,,,,,,148cfbf2-c857-4266-a37a-faa7d69e715d,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
620,ddd1205a-acd7-45ce-a847-20e6b2b92b73,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,,PIPO,D,I,BB,D,None,>half,cm,56.1,22.08661417,2.660562239,,71.4,,,,,,7fb2df51-f24d-47a7-afa0-c7895360d3e0,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
1085,4ba056ce-99f4-4a53-a3fb-95600b8bc6b2,LonePine,Pre,STS,No,lake_canyon,,172,NA,,PIPO,D,I,BB,D,None,>half,cm,12.1,4.763779528,0.123770869,ft,17.1,,,,,,009242de-ddad-4cf5-9649-f147cb0dbc92,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
3273,22a7f820-ce37-49ea-b41c-9f994c9f6b62,LonePine,Pre,Control,Yes,Ormiston,,243,NA,,PIPO,D,,,D,None,>half,cm,14,5.511811024,0.165692851,,19.3,,,,6,,c746e2ac-e75c-4fdf-a810-b263fa413695,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1813,c7245af4-81e6-4147-b2e2-a5e19067c5ed,LonePine,Pre,STS,No,Canyon_creek,,192,NA,,PIPO,D,I,BB,D,None,>half,cm,50,19.68503937,2.113429227,,45.9,,,,,,7c10dc51-606a-4f76-aa81-a89af2956197,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
2422,4585a4bf-3e65-45bd-8934-f9fe5a6ec7a6,LonePine,Pre,LTR,No,glade_canyon,,200,NA,,PIPO,D,I,BB,D,None,<half,cm,16,6.299212598,0.216415153,ft,21.5,,,,,,5cf72e26-9c92-4b1e-83f2-ab07f453eb85,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
810,8e9d167d-e6f8-422b-95d3-7daa830f2bcf,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,D,,,D,None,>half,cm,18.2,7.165354331,0.280020919,ft,23,,,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2484,883f2e55-397d-4b63-a560-b4c202866f91,LonePine,Pre,Control,Yes,glade_canyon,,21,NA,,PIPO,D,,,D,None,None,cm,25,9.842519685,0.528357307,ft,27.2,,,,,,3fbee9f7-ed3f-4105-9694-14cd8792f622,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
2365,69914efa-d99e-449a-82e3-61221c8a56ce,LonePine,Pre,Control,Yes,lake_canyon,,216,NA,,PIPO,D,I,BB,D,None,<half,cm,34,13.38582677,0.977249674,ft,32.4,,,,,,6b90b157-7510-4c53-8a77-9942f8a586ee,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
3283,92415595-187c-410e-8e2f-2e589aee0ef3,LonePine,Pre,Control,Yes,Ormiston,,241,NA,,PIPO,D,,,D,None,>half,cm,21.1,8.307086614,0.37636793,ft,26.1,,,,9,,6e867aab-a204-41c4-8445-a166e555ed9e,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
